city,federal_district,fias_id,kladr_id,lat,lon,okato,oktmo,population,region_iso_code,region_name
Нижневартовск,Уральский,0bf0f4ed-13f8-446e-82f6-325498808076,8600001100000,60.9396698,76.5696184,71135000000,71875000001,277.7,RU-KHM,Тюменская область
Новый Уренгой,Уральский,4136d0c1-3ff7-44c0-aa30-fa2e7eb96ef7,8900000600000,66.0839433,76.6809681,71176000000,71956000001,118.0,RU-YAN,Тюменская область
Ноябрьск,Уральский,131c6e49-9bc5-484d-b65a-ee7f5d250418,8900000700000,63.2018039,75.4510581,71178000000,71958000001,106.9,RU-YAN,Тюменская область
Нягань,Уральский,06157075-a993-404d-b940-0a103131dc66,8600000500000,62.1454701,65.3946047,71139000000,71879000001,58.6,RU-KHM,Тюменская область
Покачи,Уральский,8bac4b94-1d16-42b5-b5c6-211aa52f3216,8600000600000,61.7422169,75.5941517,71184000000,71884000001,18.1,RU-KHM,Тюменская область
Пыть-Ях,Уральский,130857a0-7059-4f18-9a13-c17ef6c4f9ca,8600000700000,60.7585833,72.8365617,71185000000,71885000001,39.6,RU-KHM,Тюменская область
Радужный,Уральский,394a840f-9502-406f-a8be-3a2aa9e8f075,8600001500000,62.1342888,77.4584094,71137000000,71877000001,43.7,RU-KHM,Тюменская область
Салехард,Уральский,0c1b7f05-9fd9-4ec9-a2cc-5ee2799be1e6,8900000100000,66.5492077,66.6085318,71171000000,71951000001,51.0,RU-YAN,Тюменская область
Советский,Уральский,b2487322-b3b1-48fc-a462-cf06c36fac91,8600800100000,61.3706913,63.5667222,71124604000,71824104001,29.3,RU-KHM,Тюменская область
Сургут,Уральский,f1eb1809-47d4-4f0b-9a74-fa416e9d3df2,8600001000000,61.2541083,73.3961587,71136000000,71876000001,380.6,RU-KHM,Тюменская область
Тарко-Сале,Уральский,b998fcc0-d770-4754-9133-d669a2b2ba5d,8900400100000,64.9118803,77.7610236,71160605000,71940000001,21.5,RU-YAN,Тюменская область
Тобольск,Уральский,6d7c3e9e-8d6d-490a-a650-8257dbf5ec36,7200000200000,58.2017299,68.2538558,71410000000,71710000001,98.9,RU-TYU,Тюменская область
Тюмень,Уральский,9ae64229-9f7b-4149-b27a-d1f6ec74b5ce,7200000100000,57.1529744,65.5344099,71401000000,71701000001,807.3,RU-TYU,Тюменская область
Урай,Уральский,610abc14-c127-4d7c-8697-31cb5c7c47f2,8600000900000,60.1296954,64.8038508,71138000000,71878000001,40.5,RU-KHM,Тюменская область
Ханты-Мансийск,Уральский,d680d1a9-ff89-42c0-b39f-143d2ffb520a,8600000100000,61.0023984,69.0184798,71131000000,71871000001,101.5,RU-KHM,Тюменская область
Югорск,Уральский,abb05e81-bd8b-4e44-abf7-384c9eba3407,8600001600000,61.3123568,63.3365484,71187000000,71887000001,38.0,RU-KHM,Тюменская область
Ялуторовск,Уральский,2771f01d-b335-40ba-ac30-11a7d3b43c26,7200000500000,56.6547289,66.3122992,71415000000,71715000001,40.3,RU-TYU,Тюменская область
Воткинск,Приволжский,d948319d-b151-48f5-9791-22ccfeeabfe7,1800000300000,57.0518149,53.9873096,94410000000,94710000001,97.2,RU-UD,Удмуртская Республика
Глазов,Приволжский,afeea607-0207-467f-8c59-562fc634f924,1800000400000,58.1359233,52.6635038,94420000000,94720000001,92.3,RU-UD,Удмуртская Республика
Ижевск,Приволжский,deb1d05a-71ce-40d1-b726-6ba85d70d58f,1800000100000,56.852738,53.2114896,94401000000,94701000001,648.1,RU-UD,Удмуртская Республика
Камбарка,Приволжский,b3bb969f-79ee-46fb-b23c-42a7b19fe8e1,1801100100000,56.2659916,54.193374,94220501000,94620101001,10.1,RU-UD,Удмуртская Республика
Можга,Приволжский,7096d8a5-2b41-47b1-95ae-35efcbc07dee,1800000500000,56.4427774,52.2137886,94430000000,94730000001,49.0,RU-UD,Удмуртская Республика
Сарапул,Приволжский,e69a280f-9064-490e-bae0-8bd39527872f,1800000200000,56.4615767,53.8037657,94440000000,94740000001,95.4,RU-UD,Удмуртская Республика
Барыш,Приволжский,52cccd1a-84fd-448a-a91e-36f113b9946f,7300300100000,53.6533992,47.1181134,73204501000,73604101001,15.5,RU-ULY,Ульяновская область
Димитровград,Приволжский,73b29372-242c-42c5-89cd-8814bc2368af,7300000200000,54.2167926,49.6262585,73405000000,73705000001,113.5,RU-ULY,Ульяновская область
Инза,Приволжский,a23672b1-86cf-4b07-b1a1-cf0b58e7419b,7300500100000,53.8549647,46.3533459,73210501000,73610101001,17.2,RU-ULY,Ульяновская область
Новоульяновск,Приволжский,c21a50ef-de67-477c-887b-a1202730ee8e,7300000400000,54.1447956,48.3910789,73415000000,73715000001,13.8,RU-ULY,Ульяновская область
Сенгилей,Приволжский,b9e9ca48-b953-4999-bf0e-608c57c0d0a0,7301500100000,53.958964,48.7768269,73236501000,73636101001,6.2,RU-ULY,Ульяновская область
Ульяновск,Приволжский,bebfd75d-a0da-4bf9-8307-2e2c85eac463,7300000100000,54.3079415,48.3748487,73401000000,73701000001,627.7,RU-ULY,Ульяновская область
Амурск,Дальневосточный,d3c4b43d-3e19-4454-939b-d92ef3d6c875,2700000300000,50.2344147,136.8792444,8403000000,8603101001,38.9,RU-KHA,Хабаровский край
Бикин,Дальневосточный,70dc89f8-f067-482a-bd50-4fb2782463e7,2700000400000,46.8185743,134.2550718,8406000000,8609101001,16.1,RU-KHA,Хабаровский край
Вяземский,Дальневосточный,6dbd1c8b-7c73-4ff7-9cbd-7062ac0cc88d,2700700100000,47.5353379,134.7553856,8217501000,8617101001,13.0,RU-KHA,Хабаровский край
Комсомольск-на-Амуре,Дальневосточный,a29c5b20-5056-412b-9af6-7b805aa3ea72,2700000500000,50.5498936,137.0079408,8409000000,8709000001,244.8,RU-KHA,Хабаровский край
Николаевск-на-Амуре,Дальневосточный,7a58fb7c-6d03-46e4-b5fc-3f5b587c09be,2700000600000,53.1460657,140.7111367,8414000000,8631101001,17.9,RU-KHA,Хабаровский край
Советская Гавань,Дальневосточный,64f0ebe7-00e4-40a0-9dd9-15f9293632ae,2700000700000,48.9664966,140.285174,8418000000,8642101001,23.6,RU-KHA,Хабаровский край
Хабаровск,Дальневосточный,a4859da8-9977-4b62-8436-4e1b98c5d13f,2700000100000,48.4647258,135.0598942,8401000000,8701000001,616.4,RU-KHA,Хабаровский край
Аша,Уральский,c1c960ba-28ed-4a23-9663-668a10e8dbc1,7400200300000,54.9906527,57.2783953,75403000000,75609101001,29.1,RU-CHE,Челябинская область
Бакал,Уральский,f0eff629-59f9-46e3-a3e1-70003376fbd8,7401700100000,54.9406399,58.8051698,75249503000,75649103001,18.7,RU-CHE,Челябинская область
Верхнеуральск,Уральский,e4a3d40b-d937-4eef-900f-e16a2244a4c1,7402900100000,53.8760961,59.2169852,75217501000,75617101001,9.3,RU-CHE,Челябинская область
Верхний Уфалей,Уральский,03aa453a-c7d6-4567-9a59-34a9e9cc1eac,7400000200000,56.0487158,60.2318886,75406000000,75706000001,26.7,RU-CHE,Челябинская область
Еманжелинск,Уральский,450daf49-c6ce-4bbd-9e3e-350e6ad3bc6c,7404400100000,54.7554548,61.3243477,75409000000,75619101001,28.2,RU-CHE,Челябинская область
Златоуст,Уральский,110c731e-d72b-4c37-91cb-03ce33d9e727,7400000400000,55.1714905,59.6725549,75412000000,75712000001,163.9,RU-CHE,Челябинская область
Карабаш,Уральский,dbca0fdd-89a6-43ad-9bd0-9796236917d7,7400000500000,55.4852323,60.2358881,75415000000,75715000001,10.8,RU-CHE,Челябинская область
Карталы,Уральский,8de6102a-50a8-4bd4-9552-a265cb82b57f,7400700100000,53.0536197,60.6478408,75418000000,75623101001,28.2,RU-CHE,Челябинская область
Касли,Уральский,9db9997b-8945-4ae2-9d14-6dfe0dd01c7e,7400900100000,55.8868784,60.7421663,75421000000,75626101001,15.7,RU-CHE,Челябинская область
Катав-Ивановск,Уральский,5c0f59dc-daeb-4891-a620-900a59d8cabd,7401000200000,54.7521438,58.1983648,75424000000,75629101001,15.5,RU-CHE,Челябинская область
Копейск,Уральский,69462f61-d1da-4e61-a970-3b71c6623002,7400000600000,55.116665,61.6179185,75428000000,75728000001,147.6,RU-CHE,Челябинская область
Коркино,Уральский,34bc4096-0b85-4b90-bac1-2539cb030041,7404500100000,54.8903147,61.4034576,75431000000,75633101001,34.0,RU-CHE,Челябинская область
Куса,Уральский,94812112-feed-454d-a3d2-45ba7bc691d0,7403400100000,55.3386053,59.4385778,75238501000,75638101001,16.7,RU-CHE,Челябинская область
Кыштым,Уральский,969d3bb6-4d8e-4130-902b-b70571090302,7400000800000,55.7061276,60.5563781,75434000000,75734000001,36.2,RU-CHE,Челябинская область
Магнитогорск,Уральский,988157bf-d6d5-4c2a-80ec-4ad531eea056,7400000900000,53.4072153,58.9791437,75438000000,75738000001,413.3,RU-CHE,Челябинская область
Миасс,Уральский,f2976e80-32e1-4284-8eda-06cf19239cd1,7400001000000,55.0456457,60.1077572,75442000000,75742000001,151.5,RU-CHE,Челябинская область
Миньяр,Уральский,855ef067-23aa-425a-aa9b-cadbfb1f9fff,7400200100000,55.0709557,57.548478,75209503000,75609103001,8.9,RU-CHE,Челябинская область
Нязепетровск,Уральский,e42b53fb-fed8-4ee7-94f3-6190e179d249,7403600100000,56.0536895,59.6097202,75244501000,75644101001,11.4,RU-CHE,Челябинская область
Озерск,Уральский,8192c863-edbf-4825-8523-0612ae80e5a7,7400001100000,55.763154,60.7076198,75543000000,75743000001,78.4,RU-CHE,Челябинская область
Пласт,Уральский,4828bba2-6758-4e7b-a7ef-ff07f83e9563,7404600100000,54.3692764,60.8151894,75445000000,75648101001,17.3,RU-CHE,Челябинская область
Сатка,Уральский,8bcc16d4-ead7-4938-944c-862c7e6c67aa,7401700200000,55.0405288,59.0288975,75448000000,75649101001,41.3,RU-CHE,Челябинская область
Сим,Уральский,b23193d5-43a7-4663-8fba-7ee34ae4db77,7400200200000,54.9907827,57.6900155,75209505000,75609105001,12.5,RU-CHE,Челябинская область
Снежинск,Уральский,08aad8a8-0067-4161-8389-b75d1da72866,7400001300000,56.0851495,60.7324914,75545000000,75746000001,51.8,RU-CHE,Челябинская область
Трехгорный,Уральский,097d2fcb-d22a-4fbd-89bf-27950b7116a3,7400001400000,54.8178249,58.4464194,75507000000,75707000001,32.7,RU-CHE,Челябинская область
Троицк,Уральский,b5ad78c2-cc8f-4769-9a9f-75743d8da02f,7400003600000,54.0843745,61.5586831,75452000000,75752000001,73.4,RU-CHE,Челябинская область
Усть-Катав,Уральский,327f11c6-474f-44f9-aff3-8ba1780fcaf0,7400001500000,54.9260812,58.152805,75455000000,75755000001,21.8,RU-CHE,Челябинская область
Чебаркуль,Уральский,1fe59b79-b019-45d7-bfd9-03b3b2d49cb6,7400003500000,54.9818567,60.3773121,75458000000,75758000001,41.3,RU-CHE,Челябинская область
Челябинск,Уральский,a376e68d-724a-4472-be7c-891bdb09ae32,7400000100000,55.1602624,61.4008078,75401000000,75701000001,1196.7,RU-CHE,Челябинская область
Южноуральск,Уральский,2ac904d8-365e-4f49-8ff9-f14f88609535,7400001600000,54.448927,61.2581158,75464000000,75764000001,37.6,RU-CHE,Челябинская область
Юрюзань,Уральский,162b9632-9ebb-4143-80fd-2d0c4a978243,7401000100000,54.854662,58.4226698,75229516000,75629116001,10.9,RU-CHE,Челябинская область
Аргун,Северо-Кавказский,3672454d-2697-4ce1-9666-cc9c744ba5c5,2000000200000,43.2916774,45.8723105,96402000000,96702000,39.3,RU-CE,Чеченская Республика
Грозный,Северо-Кавказский,a2072dc5-45be-4db3-ab13-10784ba8b2ae,2000000100000,43.3180145,45.698291,96401360000,96701000001,305.9,RU-CE,Чеченская Республика
Гудермес,Северо-Кавказский,ab370c6d-8fd0-4e6b-9491-d83daaa829c9,2000500100000,43.3519142,46.1035645,96404000000,96610101001,55.9,RU-CE,Чеченская Республика
Курчалой,Северо-Кавказский,37464bf9-053a-4c84-bc16-b9f202749794,2000600100000,43.2046547,46.0889364,96212501000,96612101001,26.6,RU-CE,Чеченская Республика
Урус-Мартан,Северо-Кавказский,eb208b95-1f50-4290-a9c9-46909aea49a0,2001000000100,43.120175,45.539276,96234501000,96634101001,62.7,RU-CE,Чеченская Республика
Шали,Северо-Кавказский,f206e5a7-d074-44cf-a0f3-a9ca855969d2,2001200100000,43.1488691,45.9009629,96237501000,96637101001,55.1,RU-CE,Чеченская Республика
Алатырь,Приволжский,a699e866-12f0-42c3-94fd-67ca44468805,2100002200000,54.8397989,46.5721997,97404000000,97704000001,33.8,RU-CU,Чувашская Республика
Канаш,Приволжский,6edd2a33-d03a-4d59-83c3-e14de6890a49,2100002300000,55.507,47.4918273,97407000000,97707000001,44.8,RU-CU,Чувашская Республика
Козловка,Приволжский,e4cdd522-24f9-4fa7-a900-7bd35be4ada5,2100800100000,55.8406025,48.2577735,97219501000,97619101001,8.6,RU-CU,Чувашская Республика
Мариинский Посад,Приволжский,a3514c10-c53a-4c6a-a945-c1a9b7bc6d31,2101200100000,56.111923,47.7142942,97229501000,97629101001,8.5,RU-CU,Чувашская Республика
Новочебоксарск,Приволжский,32599307-3fe7-4cf4-8fee-640044422d68,2100002400000,56.1094977,47.4791113,97410000000,97710000001,127.2,RU-CU,Чувашская Республика
Цивильск,Приволжский,927d7cf4-f2e6-4617-9cf6-e73edf9fd9ad,2101600100000,55.8650213,47.4729349,97241501000,97641101001,15.0,RU-CU,Чувашская Республика
Чебоксары,Приволжский,dd8caeab-c685-4f2a-bf5f-550aca1bbc48,2100000100000,56.1438298,47.2489782,97401000000,97701000001,497.6,RU-CU,Чувашская Республика
